31/08/2023,NYX*PGGroup London ))),-0.80
31/08/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-8.10
29/08/2023,McDonalds 1096 London VIS,-19.65
29/08/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-7.35
29/08/2023,TESCO STORES 5380 LONDON ))),-7.35
29/08/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-1.75
29/08/2023,Vue Cinemas London ))),-15.98
29/08/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-9.85
29/08/2023,SEVEN ELEVEN FOODS LONDON ))),-6.99
29/08/2023,TESCO STORES 5380 LONDON ))),-1.15
29/08/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-2.80
29/08/2023,CAFE SOL LONDON ))),-7.50
29/08/2023,CAFE SOL LONDON ))),-10.00
29/08/2023,TESCO STORES 5380 LONDON ))),-7.50
29/08/2023,MONTAGU PYKE CHARING CROSS ))),-5.79
29/08/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-8.10
29/08/2023,TESCO STORES 2722 EUSTON ))),-7.50
29/08/2023,AMZNMktplace amazon.co.uk VIS,-17.99
29/08/2023,PURE GYM LTD DD,-38.99
28/08/2023,OpenRent Ltd RN-B-1776244 OBP,"-1,595.50"
28/08/2023,Aston Square Ltd TX88 BP,"-1,050.00"
25/08/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-8.40
25/08/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-5.40
25/08/2023,VMS - FIVESIXEIGHT London ))),-8.20
25/08/2023,MERLIN ENTERTAINME /PAYER ACC/4208326 CR,"1,635.04"
24/08/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-2.80
24/08/2023,Wok To Walk Baker London ))),-7.99
24/08/2023,Ghislaine Sparshot escape room sergio BP,-28.45
23/08/2023,ALDI 781-112 LONDON OLD ST ))),-36.89
21/08/2023,trainline +443332022222 VIS,-4.20
21/08/2023,J D WETHERSPOON PL WATFORD VIS,-8.71
21/08/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-2.70
21/08/2023,Pizza Union Holbor London ))),-9.20
21/08/2023,SumUp  *UDDERLICIO London ))),-5.20
21/08/2023,TESCO STORES 5380 LONDON ))),-15.04
21/08/2023,MCDONALDS LONDON  EC4M VIS,-8.48
21/08/2023,H3G DD,-21.20
21/08/2023,L B I COUNCIL TAX DD,-113.00
20/08/2023,WILDISEN J W House mate BP,10.00
17/08/2023,CASH BNKM    AUG17 BARBICAN NEW@19:35 ATM,-100.00
14/08/2023,INT'L 0017869259 RESUMEGENIUS.COM 925-316-4271 VIS,-18.50
10/08/2023,PET494996220 RBC10083IWKBPS3M CHG,-5.00
10/08/2023,ADVICE CONFIRMS RBC10083IWKBPS3M 1/TONDELLI PAOLA CR,"3,692.00"
09/08/2023,Sergio Antonelli transfer BP,-30.00
07/08/2023,TESCO STORES 2812 LEATHERHEAD ))),-4.65
07/08/2023,DICE.FM LONDON VIS,-39.88
05/08/2023,Valentina Pauly holding deposit BP,-192.00
03/08/2023,DRUMSHEDS TICKETS BOLTON VIS,-38.06
01/08/2023,DELIVEROO LONDON VIS,-12.93
01/08/2023,THAMES WATER DD,-38.00
28/07/2023,INT'L 0007762731 RESUMEGENIUS.COM 925-316-4271 VIS,-1.90
27/07/2023,Aston Square Ltd TX88 BP,"-1,050.00"
27/07/2023,PURE GYM LTD DD,-38.99
26/07/2023,TESCO STORES 2722 EUSTON ))),-3.40
25/07/2023,Sergio Antonelli transfer BP,-200.00
25/07/2023,MERLIN ENTERTAINME /PAYER ACC/5012064 CR,"1,635.24"
21/07/2023,H3G DD,-17.00
19/07/2023,L B I COUNCIL TAX DD,-113.00
06/07/2023,Ruben Wantling Norfolk BP,-7.66
06/07/2023,Lewis Cameron Norfolk BP,-27.17
04/07/2023,JACK SMITH ticket CR,30.00
03/07/2023,THAMES WATER DD,-38.00
27/06/2023,Aston Square Ltd F5 CHARTERHOUSE BP,"-1,050.00"
27/06/2023,PURE GYM LTD DD,-48.99
25/06/2023,Sergio Antonelli transfer BP,-400.00
23/06/2023,MERLIN ENTERTAINME /PAYER ACC/4207559 CR,"1,635.04"
21/06/2023,H3G DD,-17.00
19/06/2023,L B I COUNCIL TAX DD,-113.00
05/06/2023,Sergio Antonelli transfer BP,-100.00
01/06/2023,THAMES WATER DD,-38.00
30/05/2023,PURE GYM LTD DD,-58.19
28/05/2023,Aston Square Ltd F5 CHARTERHOUSE BP,"-1,050.00"
25/05/2023,Sergio Antonelli transfer BP,-300.00
25/05/2023,MERLIN ENTERTAINME /PAYER ACC/4207190 CR,"1,635.04"
22/05/2023,H3G DD,-17.00
21/05/2023,Sergio Antonelli transfer BP,-150.00
